CYYT|202101060500|202101060100|202101060100|N|20|2|4|*|2|9.36|60|*|100|2|-0.76|1006.2|R|0.2|X|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101060600|202101060200|202101060200|N|20|2|4|*|2|11.16|70|*|100|2|-1.2|1005.5|R|0.2|X|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101060700|202101060300|202101060300|N|21|2|4|*|2|9.36|60|*|100|2|-0.76|1005|R|1.21|X|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101060800|202101060400|202101060400|N|20|1|4|*|2|11.16|60|*|100|2|-1.2|1004.5|R|0.6|X|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101060900|202101060500|202101060500|N|20|1|4|*|2|11.16|70|*|100|2|-1.2|1004|R|0.4|X|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061000|202101060600|202101060600|N|20|2|4|*|2|5.4|70|*|100|2|0.51|1003.7|R|0.6|X|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061100|202101060700|202101060700|N|20|1|4|*|3|7.56|70|*|93|2|0.91|1003.1|R|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061200|202101060800|202101060800|D|20|1|4|*|3|9.36|80|*|100|3|0.42|1003.2|R|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061300|202101060900|202101060900|D|20|1|4|*|4|12.96|130|*|100|4|0.86|1003|R|0.6|X|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061400|202101061000|202101061000|D|20|1|4|*|4|16.56|120|*|100|4|0.28|1002.2|R|0.4|X|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061500|202101061100|202101061100|D|20|1|5|*|5|9.36|110|*|100|5|2.8|1001.4|R|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061600|202101061200|202101061200|D|20|1|5|*|5|12.96|150|*|100|5|2.08|1000.9|R|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061700|202101061300|202101061300|D|20|1|5|*|5|7.56|190|*|100|5|3.25|1000.7|R|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061800|202101061400|202101061400|D|20|*|5|*|5|9.36|170|*|100|5|2.8|1001.4|R|0.2|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101061900|202101061500|202101061500|D|20|*|5|*|5|9.36|140|*|100|5|2.8|1001.9|R|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101062000|202101061600|202101061600|D|20|*|5|*|5|11.16|160|*|100|5|2.42|1002.6|R|0.2|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101062100|202101061700|202101061700|N|20|*|4|*|3|9.36|160|*|100|3|0.42|1003.7|F|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101062200|202101061800|202101061800|N|20|*|4|*|3|14.76|160|*|100|3|-0.68|1003.8|F|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101062300|202101061900|202101061900|N|20|1|4|*|3|18.36|160|*|100|3|-1.23|1003.7|F|0.6|X|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101070000|202101062000|202101062000|N|20|1|4|*|2|20.52|150|*|100|2|-2.79|1003.8|F|0.4|X|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101070100|202101062100|202101062100|N|21|2|4|*|2|18.36|150|*|100|2|-2.49|1004|F|1.61|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101070200|202101062200|202101062200|N|20|2|4|*|2|12.96|130|*|100|2|-1.57|1003.4|R|0.81|X|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
